archetype,outfit_key,prompt
young man,formal,"a bottle-green satin dress shirt with pointed collar and buttoned cuffs, closely fitted through the torso, paired with black formal trousers and a narrow belt, his hair styled in loose waves brushed away from the face"
young man,formal,"a black tonal stripe shirt with glossy vertical lines, collar open and sleeves fitted, matched with charcoal tapered trousers, his hair straight and tucked gently behind one ear for a sleek, composed look"
young man,formal,"a navy printed dress shirt with tiny diamond motifs, collar undone and cuffs rolled once, paired with black slim trousers and a slender leather bracelet at one wrist, his hair styled in intentionally messy, voluminous texture on top"
young man,formal,"a cream French-front shirt with soft sheen and relaxed open collar, matched with slate-gray formal trousers and a slim black belt, his hair combed smooth with a classic, clearly defined side part"
young man,formal,"a deep wine-red fitted shirt with a low V of undone buttons and matte accents, paired with black slim dress pants and a clean dark belt, his hair styled in soft, controlled curls that lift gently from his forehead"
young man,formal,"a white pleated-front tux shirt with a wing collar worn casually open, matched with black slim tux trousers and a satin cummerbund sitting at the waist, his hair slicked back in thin, precise lines for a polished effect"
young man,formal,"a charcoal blazer with slim lapels layered over a black scoop-neck shirt, trimmed close through the torso, paired with charcoal slim trousers, his hair brushed back with relaxed, contemporary height at the front"
young man,formal,"a steel-blue band-collar shirt with hidden placket, top button undone, matched with navy tapered trousers and a thin metallic cuff bracelet, his hair cut close on the sides with a lightly lifted fringe at the front"
young man,formal,"a black fitted band-collar shirt with smooth closure, paired with dark charcoal slim pants and a delicate silver chain resting over the collarbone, his hair styled straight with a precise middle part and soft shine"
young man,formal,"a fitted deep navy satin dress shirt with a low unbuttoned V at the collar and subtle sheen, paired with slim charcoal dress trousers that taper cleanly from the hip, finished with a narrow black leather belt and his hair styled back in soft waves"
young man,formal,"a crisp white tailored dress shirt with the top two buttons undone and sleeves neatly rolled to mid-forearm, worn under a charcoal gray vest that pinches at the waist, paired with slim black suit trousers and a thin silver chain at his throat, hair tousled but controlled"
young man,formal,"a sleek black stretch poplin shirt with a low open V neckline and tiny matte buttons, matched with dark graphite slim-fit slacks that sit at the natural waist, accented by a simple black belt, his hair styled straight and swept back from his face"
young man,formal,"a deep burgundy velvet blazer sharply tailored at the shoulders and nipped at the waist, layered over a fitted black dress shirt with the top button open, paired with narrow black formal trousers and a slim silver ring on one hand, his hair worn in soft brushed-back curls"
young man,formal,"a soft champagne satin dress shirt with a relaxed drape and three buttons left undone to show the collarbones, sleeves lightly pushed up, paired with tailored charcoal trousers that skim the legs, finished with a minimalist black belt and his hair parted to one side in loose waves"
young man,formal,"a forest-green fitted dress shirt with a subtle sateen finish and a slightly open collar, worn with slim black suit pants pressed with a sharp crease, accented by a narrow dark belt, his hair styled in a slightly messy, pushed-back texture"
young man,formal,"a crisp white long-sleeve shirt with a sculpted torso fit and a straight point collar left open, matched with deep navy slim tailored trousers, a thin silver pendant resting just below the throat, his hair smoothed back with a soft natural shine"
young man,formal,"a black satin drape-neck shirt with a loose cowl-style neckline that dips to reveal the upper chest, sleeves fitted at the wrists, paired with slim dark charcoal dress pants and a delicate chain belt at the waist, his hair worn long and straight around his jawline"
young man,formal,"a cobalt blue semi-sheer chiffon dress shirt with an opaque panel over the torso and slightly sheer sleeves, top buttons undone, matched with fitted black formal trousers, a fine silver bracelet at his wrist, his hair styled in light, deliberate disarray"
young man,formal,"a dark plum tailored vest with sharp lapels worn over a charcoal fitted V-neck long-sleeve, the vest cinching the waist, paired with black tapered dress slacks and a thin chain necklace at the collarbone, his hair styled in polished waves"
young man,formal,"a charcoal single-breasted blazer cut close through the waist, worn over a black open-collar dress shirt, paired with matching charcoal tailored trousers and a subtle dark belt, his hair styled clean with a slight side part"
young man,formal,"a deep emerald dress shirt with a subtle micro-pattern, top buttons undone and cuffs neatly buttoned, paired with slim black suit pants that follow the leg line closely, finished with a simple wristwatch and his hair swept back from his forehead"
young man,formal,"a soft dove-gray fitted dress shirt with a spread collar and a low V of undone buttons, matched with darker gray cigarette-fit trousers and a thin black belt, his hair styled in a tidy undercut with slightly longer top"
young man,formal,"a black mandarin-collar dress shirt with a hidden placket and precise tailoring through the torso, paired with deep charcoal slim-fit trousers, accented by a simple metallic bracelet, his hair styled straight and neatly combed"
young man,formal,"a midnight blue satin shirt with a sharp collar left open, sleeves fitted and buttoned at the wrist, paired with black dress pants that taper cleanly from hip to hem, finished with a skinny black tie worn loosened at the neck and his hair tousled casually"
young man,formal,"a crisp white tux-style shirt with a subtle pleated front and spread collar worn open without a tie, matched with black slim formal trousers and a satin cummerbund at the waist, his hair slicked back in a refined style"
young man,formal,"a warm charcoal knit mock-neck top that hugs the torso, layered under a black single-breasted suit jacket, paired with slim matching trousers and a narrow leather belt, his hair styled in soft, side-swept waves"
young man,formal,"a deep wine-red slim-cut dress shirt with a slight sheen and small black buttons, the collar left open, paired with black tailored trousers and a narrow chain bracelet, his hair styled in messy, deliberate curls"
young man,formal,"a pale ivory fitted dress shirt with a narrow spread collar and fine vertical texture, top buttons undone, matched with slate-gray tailored trousers and a black belt, his hair worn slightly tousled with a gentle wave"
young man,formal,"a black satin shirt with a subtle tonal stripe, two buttons open at the throat, sleeves buttoned close, paired with narrow dark charcoal suit pants and a slender silver ring, his hair styled straight and parted slightly off-center"
young man,formal,"a steel-blue dress shirt with a slight sheen and pointed collar left open, worn with slim black formal trousers and a minimalist gunmetal bracelet, his hair styled in a neat, short cut with textured fringe"
young man,formal,"a cream-colored high-collar banded dress shirt with a sleek hidden placket, tailored close to the chest, paired with slim black trousers, a thin silver chain around his neck, and his hair groomed smooth with a subtle side part"
young man,formal,"a dark forest-green velvet blazer with soft sheen and narrow lapels, layered over a black fitted crew-neck shirt, paired with black dress pants that follow the leg line closely, his hair styled in relaxed, brushed-back curls"
young man,formal,"a navy patterned dress shirt with tiny tonal dots, collar open and cuffs neatly buttoned, worn with charcoal tailored trousers and a skinny black belt, his hair styled slightly messy with volume at the crown"
young man,formal,"a crisp pale blue shirt with a semi-spread collar and slim cut, the top two buttons undone, matched with dark navy dress slacks pressed with a sharp crease, his hair combed into a smooth side sweep"
young man,formal,"a jet-black fitted dress shirt with matte buttons and a narrow collar worn open, paired with black tailored trousers in a slightly cropped formal cut, a thin silver chain around his wrist, his hair styled in a clean undercut with longer textured top"
young man,formal,"a soft champagne silk-blend shirt with a fluid drape, collar softly collapsed and two buttons left open, matched with charcoal slim trousers and a narrow black leather belt, his hair styled in gently tousled waves framing his face"
young man,formal,"a deep burgundy dress shirt with a subtle sateen finish and sharp collar, tucked into slim black dress pants with a visible crease, accented by a thin black tie worn loose at the collar, his hair swept back in a relaxed style"
young man,formal,"a slate-gray fitted shirt with a low open V of unbuttoned placket, sleeves rolled neatly to just below the elbow, paired with black tailored trousers and a slender leather bracelet, his hair styled in slightly messy, textured layers"
young man,formal,"a white dress shirt with fine vertical pinstripes, collar opened and cuffs buttoned snugly, matched with deep navy slim trousers and a simple black belt, his hair shaped into a clean, slightly voluminous side part"
young man,formal,"a black high-neck band-collar shirt with a concealed button placket, fitted to the torso, worn with dark charcoal tailored trousers, a narrow silver bracelet at his wrist, his hair styled straight and tucked back from his forehead"
young man,formal,"a rich emerald satin shirt with a sculpted fit and a low unbuttoned neckline, paired with black dress pants that taper to a clean line, finished with a narrow belt and his hair worn down in loose, tidy waves"
young man,formal,"a crisp white shirt with a wing-style collar worn open and soft pleating down the front, matched with black tailored trousers and a satin waistcoat left unbuttoned at the top, his hair combed sleek and parted at the side"
young man,formal,"a charcoal fitted turtleneck knit that hugs the neck and shoulders, worn under a deep navy single-button blazer, paired with matching navy trousers and a minimalist ring, his hair styled in smooth, controlled waves"
young man,formal,"a dark plum dress shirt with a subtle micro-sheen and pointed collar, top buttons undone, paired with charcoal slim dress pants and a black belt, his hair styled in slightly messy curls pushed back from his face"
young man,formal,"a soft ivory shirt with a small band collar and concealed placket, tailored to follow the torso, matched with slim black trousers, a thin chain worn above the collar, his hair styled short and clean, with softly textured top"
young man,formal,"a midnight-blue silk-blend shirt with a fluid drape and open collar, cuffs buttoned and slightly longer sleeves, paired with black formal trousers and a slim gunmetal bracelet, his hair worn shoulder-length and straightened"
young man,formal,"a black blazer with narrow lapels and a trim waist, layered over a fitted dark gray V-neck shirt, matched with black slim tailored trousers and a minimal belt, his hair styled in a brushed-back, slightly voluminous shape"
young man,formal,"a pale pink fitted dress shirt with a sharp collar and the top two buttons undone, paired with dark gray narrow-leg dress trousers and a small silver pendant at his neck, his hair styled with soft texture and gentle lift at the front"
young man,formal,"a charcoal three-piece look with a fitted waistcoat over a black dress shirt, collar left open, matched with slim charcoal trousers and a narrow belt, his hair styled into neat curls with a slight side part"
young man,formal,"a crisp white shirt with a structured collar and micro-texture, top buttons undone, worn with navy slim-fit dress pants and a simple bracelet on his wrist, his hair cut short on the sides with slightly longer, tousled top"
young man,formal,"a deep bottle-green dress shirt with a slight sheen, sleeves buttoned to the wrist, collar open, paired with black tapered trousers and a thin black belt, his hair styled back in loose, defined waves"
young man,formal,"a black satin shirt with a draped open collar and slim sleeves, matched with dark charcoal slim-fit pants and a minimalist chain at the base of his neck, his hair worn smooth and straight with slight layering around the face"
young man,formal,"a navy patterned button-up with tiny geometric dots, collar casually open and cuffs rolled just once, paired with black formal trousers and a thin leather bracelet, his hair styled in a light, textured messy look"
young man,formal,"a cream-colored shirt with French front and subtle sheen, the top buttons undone to show a delicate silver pendant, matched with gray slim trousers pressed smooth, his hair combed neatly with a mild side sweep"
young man,formal,"a dark burgundy fitted shirt with a low open V and matte black buttons, paired with black dress pants that taper along the leg, accented by a simple dark belt, his hair styled in soft, controlled curls"
young man,formal,"a white tux-shirt with narrow vertical pleats and a small wing collar worn casually open, matched with slim black suit trousers and a satin black waist belt, his hair slicked back with a refined, glossy finish"
young man,formal,"a charcoal blazer with a subtle sheen worn over a fitted black crew-neck shirt, paired with slim charcoal trousers and a narrow belt, his hair styled with mild volume and a soft brushed-back look"
young man,formal,"a steel-blue shirt with a slim collar and hidden placket, top button undone, matched with deep navy formal trousers and a thin metallic bracelet, his hair cut close at the sides with textured fringe swept up"
young man,formal,"a black high-collar shirt with a smooth concealed closure and a tapered waist, paired with slim dark gray dress pants, a thin silver chain resting over the collar, his hair styled straight and tidy around his forehead"
young man,formal,"a rich emerald satin button-up with a sharp collar and subtle gathering at the back for shape, worn with black slim trousers and a narrow belt, his hair styled in sleek, shoulder-length layers"
young man,formal,"a white spread-collar shirt layered under a black fitted vest, the top buttons undone for a relaxed V, paired with charcoal dress pants pressed sharp, his hair styled neat with a defined side part"
young man,formal,"a deep navy turtleneck sweater with a fine knit, worn under a charcoal single-breasted suit jacket, matched with slim charcoal trousers and a minimalist ring on one finger, his hair combed back in gentle waves"
young man,formal,"a dark plum satin shirt with small black buttons, collar open, sleeves buttoned at the wrist, paired with black tapered dress pants and a thin leather bracelet, his hair styled in slightly tousled curls with volume on top"

young man,uniform,"A classic Japanese school uniform with a fitted black gakuran jacket and gold-tone buttons, paired with straight charcoal uniform slacks."
young man,uniform,"A navy school-uniform blazer with clean lines worn over a crisp white shirt, matched with navy tailored uniform trousers."
young man,uniform,"A charcoal gakuran-style school top with a structured collar and matte silver buttons, paired with black uniform slacks."
young man,uniform,"A dark-gray school uniform blazer over a white dress shirt and slim navy tie, paired with matching gray trousers."
young man,uniform,"A traditional black school-uniform gakuran with polished buttons, worn with charcoal straight-leg uniform pants."
young man,uniform,"A navy school blazer with subtle shoulder structure worn over a neat white shirt, matched with pressed navy uniform trousers."
young man,uniform,"A fitted black school-uniform gakuran top with smooth gold buttons, paired with dark-gray trousers."
young man,uniform,"A charcoal school blazer with a crisp collar framing a white shirt, worn with matching charcoal trousers."
young man,uniform,"A classic black gakuran-style school uniform with structured seams, matched with gray tailored uniform slacks."
young man,uniform,"A navy school-uniform blazer and white shirt combination, paired with slim-cut navy trousers."
young man,uniform,"A black gakuran jacket with a clean stand collar and subtle matte buttons, worn with charcoal uniform pants."
young man,uniform,"A structured dark-gray school blazer with a tidy lapel, paired with black uniform slacks."
young man,uniform,"A fitted black school-uniform gakuran with crisp front closure, matched with deep-gray uniform trousers."
young man,uniform,"A navy blazer-style school uniform with a white shirt layered beneath, paired with clean straight navy trousers."
young man,uniform,"A traditional black school gakuran top with gold-tone fasteners, worn with charcoal slacks pressed neatly."
young man,uniform,"A charcoal school blazer with subtle structure at the shoulders, paired with matching gray uniform trousers."
young man,uniform,"A black school-uniform gakuran with smooth matte buttons, worn with dark-gray straight-leg trousers."
young man,uniform,"A navy school blazer with minimal detailing over a white shirt, paired with tailored navy pants."
young man,uniform,"A fitted charcoal gakuran uniform top with a slim high collar, matched with black uniform trousers."
young man,uniform,"A navy blazer-style school uniform with structured lines, paired with gray uniform slacks."
young man,uniform,"A crisp black gakuran with polished gold buttons, worn with charcoal school-uniform trousers."
young man,uniform,"A charcoal school blazer with a slim collar, paired with navy uniform trousers in a straight tailored fit."
young man,uniform,"A black school-uniform gakuran top with subtle seam lines, matched with dark-gray trousers."
young man,uniform,"A navy blazer uniform jacket worn over a soft white shirt, paired with matching navy slacks."
young man,uniform,"A fitted black school gakuran with clean collar shaping, matched with charcoal uniform pants."
young man,uniform,"A structured dark-gray school blazer with a white shirt underneath, paired with slim gray trousers."
young man,uniform,"A classic black gakuran top with understated matte buttons, worn with deep-gray uniform trousers."
young man,uniform,"A navy school-uniform blazer with a neat lapel, paired with charcoal tailored pants."
young man,uniform,"A charcoal school blazer paired with a pressed white shirt, matched with black uniform trousers."
young man,uniform,"A fitted black gakuran with smooth front paneling, worn with charcoal uniform pants."
young man,uniform,"A navy blazer school uniform with a white shirt and clean silhouette, paired with navy trousers."
young man,uniform,"A black school-uniform gakuran with polished detailing, matched with dark-gray school trousers."
young man,uniform,"A structured charcoal school blazer with subtle texture, paired with gray uniform pants."
young man,uniform,"A classic black gakuran-style school jacket with gold buttons, worn with charcoal straight-leg trousers."
young man,uniform,"A navy school blazer with sharper shoulders, paired with matching navy uniform trousers."
young man,uniform,"A fitted black gakuran school top with a slim collar, matched with gray uniform slacks."
young man,uniform,"A dark-gray blazer uniform jacket worn over a crisp shirt, paired with charcoal trousers."
young man,uniform,"A black gakuran with smooth matte fabric and gold accents, worn with navy uniform slacks."
young man,uniform,"A navy blazer school uniform with a simple white shirt underneath, paired with charcoal pressed trousers."
young man,uniform,"A black school gakuran with polished buttons and structured seams, matched with dark-gray pants."
young man,uniform,"A charcoal school blazer with clean lines, paired with navy uniform trousers."
young man,uniform,"A classic black gakuran uniform jacket with gold buttons, worn with black straight-leg trousers."
young man,uniform,"A navy school blazer with subtle texture paired with gray uniform slacks."
young man,uniform,"A fitted black gakuran with a neatly shaped collar, matched with charcoal uniform trousers."
young man,uniform,"A dark-gray school blazer layered over a white shirt, paired with navy school pants."
young man,uniform,"A black school-uniform gakuran with a smooth structured torso, worn with charcoal trousers."
young man,uniform,"A navy blazer with clean formal lines, matched with black uniform pants."
young man,uniform,"A charcoal school blazer with crisp seams and a fitted shape, paired with gray uniform trousers."
young man,uniform,"A sleek black gakuran school jacket with matte buttons, worn with deep-gray uniform slacks."

young man,athletic,"a solid navy moisture-wicking athletic tee with structured shoulder seams paired with black running shorts with smooth stretch fabric"
young man,athletic,"a charcoal quick-dry tee with a soft crew neckline paired with slate-gray athletic shorts with a straight mid-thigh cut"
young man,athletic,"a solid forest-green training tank with structured arm openings paired with black compression shorts"
young man,athletic,"a muted-sky running tee with breathable knit paired with charcoal athletic shorts"
young man,athletic,"a soft gray athletic top with relaxed fit paired with navy fitted shorts"
young man,athletic,"a solid black performance tee with smooth stretch knit paired with charcoal athletic shorts"
young man,athletic,"a pale-mint moisture-wicking tee paired with navy athletic shorts with clean seams"
young man,athletic,"a deep plum athletic tank with fitted structure paired with black compression shorts"
young man,athletic,"a muted olive workout tee with breathable fabric paired with charcoal shorts"
young man,athletic,"a slate-blue mesh-paneled training tee paired with black athletic shorts"
young man,athletic,"a solid burgundy athletic tee with smooth knit paired with navy running shorts"
young man,athletic,"a soft sand-colored quick-dry tee paired with charcoal athletic shorts"
young man,athletic,"a pale-gray structured training tank paired with black compression shorts"
young man,athletic,"a navy moisture-wicking tee with fitted sleeves paired with slate-gray athletic shorts"
young man,athletic,"a soft black athletic tank with clean seams paired with muted-green fitted shorts"
young man,athletic,"a coral quick-dry running tee paired with charcoal athletic shorts"
young man,athletic,"a muted teal athletic top with soft stretch fabric paired with black shorts"
young man,athletic,"a charcoal zip-up training hoodie layered over a white athletic tee paired with navy athletic shorts"
young man,athletic,"a sky-blue performance tee with structured shoulder seams paired with charcoal fitted shorts"

young man,swimsuit,"solid navy athletic swim shorts with a streamlined mid-thigh cut and smooth contour seams"
young man,swimsuit,"charcoal-gray swim trunks with subtle panel detailing and a clean structured fit"
young man,swimsuit,"solid black performance swim shorts with minimal seams and a sleek mid-thigh profile"
young man,swimsuit,"deep forest-green swim trunks with clean contour lines and a smooth woven finish"
young man,swimsuit,"slate-blue athletic swim shorts with a clean silhouette and structured waistband"
young man,swimsuit,"solid burgundy swim trunks with smooth side paneling and streamlined shape"
young man,swimsuit,"navy-and-gray colorblock swim shorts with athletic mid-thigh cut"
young man,swimsuit,"solid teal swim trunks with simple contour seams and a clean fit"
young man,swimsuit,"charcoal streamlined swim shorts with muted piping and smooth construction"
young man,swimsuit,"soft sky-blue swim trunks with minimal paneling and streamlined silhouette"
young man,swimsuit,"deep plum athletic swim shorts with fitted mid-thigh shape"
young man,swimsuit,"solid olive-green swim trunks with clean seams and a matte woven finish"
young man,swimsuit,"muted steel-gray swim shorts with smooth contour panel and structured shape"
young man,swimsuit,"solid black sleek swim shorts with simple athletic stretch and minimal seams"
young man,swimsuit,"navy performance swim trunks with subtle charcoal piping"
young man,swimsuit,"solid pale-mint swim shorts with clean contours and smooth finish"
young man,swimsuit,"slate-and-black athletic swim shorts with fitted mid-thigh shape"
young man,swimsuit,"solid coral-red swim trunks with clean side seams and smooth woven fabric"
young man,swimsuit,"deep sapphire-blue swim shorts with subtle contouring and structured fit"

adult man,casual,"a solid charcoal crew-neck cotton tee with a fitted silhouette and clean hems paired with slate-blue chino shorts with a straight mid-thigh cut and smooth structured waistband"
adult man,casual,"a muted navy henley top in soft knit with a three-button placket and fitted sleeves paired with tan twill shorts with clean seams and a straight-leg mid-thigh profile"
adult man,casual,"a soft black fitted tee in smooth cotton jersey paired with charcoal denim shorts with a structured straight cut and subtle top-stitching"
adult man,casual,"a slate-gray short-sleeve cotton button-up with a soft collar and relaxed fit paired with navy chino shorts with a clean tailored mid-thigh cut"
adult man,casual,"a dusty-olive crew-neck tee in soft knit with a relaxed fit paired with muted-gray twill shorts with a straight-leg mid-thigh silhouette"
adult man,casual,"a cream rib-knit cotton tee with fitted sleeves and straight hem paired with charcoal denim shorts with clean vertical seams"
adult man,casual,"a navy medium-weight knit pullover with a modest crew neckline paired with slate-gray chino shorts with structured waistband and straight mid-thigh cut"
adult man,casual,"a solid forest-green cotton tee with smooth knit and classic crew neckline paired with black twill shorts with a clean straight profile"
adult man,casual,"a light-sand short-sleeve woven button-up with a relaxed drape paired with navy shorts with a clean mid-thigh cut and simple seams"
adult man,casual,"a muted maroon cotton tee with fitted sleeves paired with charcoal denim shorts with a straight thigh cut"
adult man,casual,"a soft gray cotton crew-neck tee paired with olive chino shorts with structured waist and mid-thigh length"
adult man,casual,"a slate-blue jersey-knit tee with subtle drape paired with charcoal shorts with clean hems and smooth silhouette"
adult man,casual,"a solid taupe crew-neck tee in soft knit paired with navy twill shorts with a straight fitted cut"
adult man,casual,"a deep-black v-neck cotton tee with a slim silhouette paired with slate-blue shorts with simple panel seams"
adult man,casual,"a pale-gray casual button-up with soft collar paired with muted-green chino shorts with a straight mid-thigh drape"
adult man,casual,"a midnight-blue cotton tee with relaxed fit paired with charcoal shorts with clean vertical seams"
adult man,casual,"a dusty-coral crew-neck tee in soft knit paired with black fitted shorts with smooth construction"
adult man,casual,"a solid olive draped cotton tee with soft neckline paired with slate-gray denim shorts with a structured thigh cut"
adult man,casual,"a charcoal fine-knit tee with fitted sleeves paired with navy chino shorts with clean mid-thigh shaping"

adult man,formal,"a crisp white satin-finish dress shirt with structured collar, fitted sleeves, and smooth seams paired with charcoal tailored dress pants and a burgundy silk tie"
adult man,formal,"a solid black dress shirt in matte woven fabric with fitted sleeves paired with slate-gray trousers and a muted-silver tie"
adult man,formal,"a pale-blue tailored dress shirt with smooth finish paired with navy dress pants and a charcoal fitted vest"
adult man,formal,"a slate-gray dress shirt with structured collar and clean front seams paired with black dress trousers and a midnight-blue tie"
adult man,formal,"a cream woven dress shirt with a soft satin sheen paired with charcoal pants and a deep-wine structured vest"
adult man,formal,"a muted lavender dress shirt with clean tailoring paired with black trousers and a solid black tie"
adult man,formal,"a navy dress shirt with soft woven finish paired with charcoal tailored trousers and a pale-silver tie"
adult man,formal,"a crisp white button-up with clean structured seams paired with navy trousers and a slate-gray vest"
adult man,formal,"a charcoal satin dress shirt with smooth sheen paired with black trousers and a soft-gray tie"
adult man,formal,"a pale-rose dress shirt with fitted sleeves paired with charcoal dress pants with clean lines"
adult man,formal,"a slate-blue woven button-up with structured collar paired with navy trousers and a muted-black tie"
adult man,formal,"a deep forest-green dress shirt with smooth finish paired with charcoal pants and a black tailored vest"
adult man,formal,"a solid black formal shirt with matte texture paired with slate-gray tailored trousers"
adult man,formal,"a muted silver-gray dress shirt with crisp seams paired with black pants and a navy tie"
adult man,formal,"a crisp white structured dress shirt with fitted sleeves paired with charcoal dress trousers and a pale-blue tie"
adult man,formal,"a pale-mint dress shirt with clean tailoring paired with navy pants and a charcoal fitted vest"
adult man,formal,"a wine-red dress shirt with a smooth woven finish paired with black slim-cut trousers"
adult man,formal,"a soft sand-colored dress shirt with subtle sheen paired with charcoal trousers and a muted-brown tie"
adult man,formal,"a slate-gray tailored dress shirt with crisp collar paired with navy dress pants"

adult man,uniform,"a charcoal business blazer with structured shoulders and clean lapels paired with a crisp white shirt, a navy tie, and black dress slacks"
adult man,uniform,"a navy office blazer with smooth tailoring paired with a pale-blue shirt and charcoal uniform trousers"
adult man,uniform,"a solid black vest with structured seams layered over a white button-up paired with slate-gray uniform pants"
adult man,uniform,"a muted-gray blazer with tailored lines paired with a cream shirt and navy trousers"
adult man,uniform,"a soft beige cardigan with fine knit trim layered over a white shirt paired with charcoal uniform slacks"
adult man,uniform,"a navy professional shirt with clean panel seams paired with muted-gray uniform pants and a slim charcoal tie"
adult man,uniform,"a slate-blue business shirt with smooth finish paired with black uniform trousers with clean seams"
adult man,uniform,"a crisp white office shirt with structured collar paired with a charcoal vest and navy uniform pants"
adult man,uniform,"a charcoal blazer with soft matte texture paired with a pale-gray shirt and slate trousers"
adult man,uniform,"a muted tan service cardigan in medium-weight knit layered over a cream button-up paired with charcoal pants"
adult man,uniform,"a navy structured blazer with clean lapels paired with a white shirt and gray uniform trousers"
adult man,uniform,"a black professional vest with smooth seams layered over a pale-blue shirt paired with slate-gray trousers"
adult man,uniform,"a charcoal-gray blazer with structured shoulders paired with a cream dress shirt and black slacks"
adult man,uniform,"a soft slate-blue office shirt with straight seams paired with charcoal uniform pants"
adult man,uniform,"a solid black business cardigan layered over a white shirt paired with navy slacks"
adult man,uniform,"a muted olive-gray button-up with structured collar paired with charcoal service trousers"
adult man,uniform,"a navy office vest worn over a pale-beige shirt paired with slate uniform pants"
adult man,uniform,"a charcoal blazer with tailored seams paired with a sky-blue shirt and muted-gray trousers"
adult man,uniform,"a white structured office shirt with crisp collar paired with a charcoal tie and navy uniform pants"

adult man,athletic,"a solid navy performance tee in moisture-wicking knit with structured shoulder seams paired with black running shorts with smooth stretch"
adult man,athletic,"a charcoal athletic-fit tee with breathable knit paired with slate-gray compression shorts with structured waistband"
adult man,athletic,"a muted teal running tee with soft moisture-wicking fabric paired with black athletic shorts with clean seams"
adult man,athletic,"a soft gray training tank with wide arm openings and smooth finish paired with charcoal fitted shorts"
adult man,athletic,"a solid black high-performance tee with stretch knit and fitted sleeves paired with navy stretch shorts"
adult man,athletic,"a slate-blue athletic top with smooth performance fabric paired with black running shorts with structured side seams"
adult man,athletic,"a deep forest-green moisture-wicking tee with fitted silhouette paired with charcoal athletic shorts"
adult man,athletic,"a muted sand-colored athletic tee with soft stretch knit paired with navy fitted shorts"
adult man,athletic,"a solid maroon training tee with clean seams paired with black compression shorts"
adult man,athletic,"a pale-gray performance tee with breathable mesh accents paired with charcoal stretch shorts"
adult man,athletic,"a navy athletic tank with fitted structure paired with black athletic shorts"
adult man,athletic,"a slate-gray mesh-paneled tee with structured shoulders paired with muted-navy shorts"
adult man,athletic,"a soft black athletic tee with smooth finish paired with charcoal fitted shorts"
adult man,athletic,"a dusty-blue training top with moisture-wicking knit paired with black athletic shorts"
adult man,athletic,"a deep plum moisture-wicking tee with fitted sleeves paired with slate-gray shorts"
adult man,athletic,"a pale-mint athletic tee with performance knit paired with charcoal compression shorts"
adult man,athletic,"a charcoal athletic tank with fitted silhouette paired with navy running shorts"
adult man,athletic,"a muted olive training tee with breathable structure paired with black fitted shorts"
adult man,athletic,"a sky-blue performance tee with smooth stretch fabric paired with charcoal athletic shorts"

adult man,swimsuit,"solid navy athletic swim shorts with clean side seams, smooth woven finish, and a structured mid-thigh cut"
adult man,swimsuit,"charcoal-gray swim trunks with streamlined paneling and a smooth tailored fit"
adult man,swimsuit,"solid black streamlined swim shorts with a sleek mid-thigh silhouette and minimal contour seams"
adult man,swimsuit,"deep forest-green swim trunks with subtle structure lines and smooth fit"
adult man,swimsuit,"slate-blue athletic swim shorts with a clean fitted silhouette and straight mid-thigh cut"
adult man,swimsuit,"solid burgundy swim trunks with smooth panel seams and clean fitted shape"
adult man,swimsuit,"navy-and-slate athletic swim shorts with structured mid-thigh cut and subtle shaping"
adult man,swimsuit,"solid teal swim trunks with clean contours and smooth woven finish"
adult man,swimsuit,"charcoal streamlined swim shorts with muted piping and fitted shape"
adult man,swimsuit,"soft sky-blue swim trunks with minimal seams and clean straight-leg cut"
adult man,swimsuit,"deep plum athletic swim shorts with sleek mid-thigh profile"
adult man,swimsuit,"solid olive swim trunks with smooth panel construction and structured fit"
adult man,swimsuit,"muted steel-gray swim shorts with subtle contouring and clean mid-thigh cut"
adult man,swimsuit,"solid black streamlined athletic swim shorts with minimal seam lines"
adult man,swimsuit,"navy swim trunks with charcoal side paneling and smooth structure"
adult man,swimsuit,"solid pale-mint swim shorts with clean contours and soft woven finish"
adult man,swimsuit,"slate-and-black fitted swim shorts with structured mid-thigh profile"
adult man,swimsuit,"solid coral-red swim trunks with clean side seams and smooth texture"
adult man,swimsuit,"deep sapphire-blue swim shorts with subtle contouring and structured finish"

fatherly man,casual,"a soft navy cotton polo with a structured collar, short fitted sleeves, and clean hems paired with slate-gray chino shorts featuring a straight mid-thigh cut and smooth waistband"
fatherly man,casual,"a muted olive henley in medium-weight knit with a three-button placket and relaxed fit paired with charcoal twill shorts with a straight-leg mid-thigh silhouette"
fatherly man,casual,"a heather-gray crew-neck cotton tee with subtle texture and a classic relaxed fit paired with navy flat-front shorts with clean seams and structured waistband"
fatherly man,casual,"a solid sand-colored short-sleeve woven button-up with a soft collar and modest fit paired with charcoal shorts with a straight mid-thigh cut"
fatherly man,casual,"a slate-blue knit tee with a soft drape and relaxed neckline paired with muted tan chino shorts with a smooth straight silhouette"
fatherly man,casual,"a deep forest-green jersey-knit tee with a classic crew neckline paired with charcoal denim shorts with simple panel seams"
fatherly man,casual,"a soft black cotton polo with structured collar and clean short sleeves paired with slate-blue chino shorts with straight mid-thigh cut"
fatherly man,casual,"a cream rib-knit cotton tee with fitted sleeves and modest neckline paired with muted-gray twill shorts with a clean straight fit"
fatherly man,casual,"a dusty-blue short-sleeve woven button-up with relaxed drape paired with navy shorts with smooth seams"
